# harvest data for the sample database.
#
# Harvest logs from FarmData for Jan 1, 2019 to July 15, 2020.
# The fields are:
#  0: "id"
#  1: "username"
#  2: "gen"
#  3: "hardate"
#  4: "fieldID"
#  5: "crop"
#  6: "yield"
#  7: "unit"
#  8: "hours"
#  9: "comments"
# 10: blank
#
# Notes:
#  - There are a few harvests in this file for STRAWBERRIES, ASPARAGUS
#    and ROSEMARY that do not have matching plantings in the Jan 1, 2019 - 
#    July 15, 2020 time frame.  Their earlier plantings were added to the 
#    directSeedings.csv file.
#  - Harvests for KALE from area K in 2019 that appear in this file
#    are remapped by addHarvests.py to one of ["CHUAU-4","T", "O", "J", "Z", "W", "ALF-4"]
#    because there is no record of KALE in area K at that time.
#  - Harvests for BRUSSEL SPROUTS in area K in 2019 that appear in this 
#    file are remapped by addHarvests.py to J becasue there is no record
#    of BRUSSLE SPROUTS in J at that time.

"9648","ryanv","1","2019-06-27","S","BEET","7","BUNCH","0.0166667","",
"9649","halpinj","1","2019-06-27","CHUAU-3","CARROT","16","BUNCH","0.0166667","",
"9650","ryanv","1","2019-06-27","O","TURNIP","9","BUNCH","0.0166667","all in this field are huge!!",
"9651","horowitk","1","2019-06-27","S","BROCCOLI","18","POUND","0.0166667","",
"9652","ryanv","1","2019-06-27","N","HERB - CILANTRO","11","BUNCH","0.0166667","",
"9653","ryanv","1","2019-06-27","N","HERB - DILL","4","BUNCH","0.0166667","",
"9654","halpinj","1","2019-06-27","CHUAU-2","SCALLION","31","BUNCH","0.0166667","",
"9655","halpinj","1","2019-06-27","P","ENDIVE","5.13369","POUND","0.0166667","",
"9656","horowitk","1","2019-06-28","O","LETTUCE, RED","40","HEAD","0.0166667","",
"9657","ryanv","1","2019-06-28","CHUAU-3","CARROT","30.5714","BUNCH","0.0166667","",
"9658","ryanv","1","2019-06-28","S","KOHLRABI","62.6667","BUNCH","0.0166667","white 98. purple 90. from field N",
"9659","ryanv","1","2019-06-28","ALF 1","ZUCCHINI","39","POUND","0.0166667","",
"9660","ryanv","1","2019-06-28","ALF 1","SUMMER SQUASH","35","POUND","0.0166667","",
"9661","ryanv","1","2019-06-28","ALF 3","CUCUMBER","91","POUND","0.0166667","",
"9662","horowitk","1","2019-07-01","O","ENDIVE","5","POUND","0.0166667","",
"9663","ryanv","1","2019-07-01","CHUAU-2","SCALLION","41","BUNCH","0.0166667","",
"9664","ryanv","1","2019-07-01","P","SCALLION","29.1667","BUNCH","0.0166667","",
"9665","horowitk","1","2019-07-01","O","KALE","87","BUNCH","0.0166667","",
"9666","horowitk","1","2019-07-01","O","DANDILION","15","BUNCH","0.0166667","",
"9667","horowitk","1","2019-07-01","O","LETTUCE, MES MIX","17.5","POUND","0.0166667","",
"9668","horowitk","1","2019-07-01","T","CHARD","36","BUNCH","0.0166667","",
"9669","horowitk","1","2019-07-01","N","LETTUCE, GREEN","35","HEAD","0.0166667","",
"9670","horowitk","1","2019-07-01","O","LETTUCE, ROMAINE","50","POUND","0.0166667","",
"9671","ryanv","1","2019-07-01","T","BEET","10","BUNCH","0.0166667","",
"9672","ryanv","1","2019-07-01","T","BEET","20","BUNCH","0.0166667","",
"9673","horowitk","1","2019-07-01","P","FENNEL","19.3333","BUNCH","0.0166667","",
"9674","horowitk","1","2019-07-01","O","TURNIP","8","BUNCH","0.0166667","",
"9675","horowitk","1","2019-07-01","T","BEET","9","BUNCH","0.0166667","",
"9676","horowitk","1","2019-07-01","N","HERB - DILL","14","BUNCH","0.0166667","",
"9677","horowitk","1","2019-07-01","N","HERB - CILANTRO","19","BUNCH","0.0166667","",
"9678","ryanv","1","2019-07-01","S","BROCCOLI","26","POUND","0.02","",
"9679","ryanv","1","2019-07-01","ALF 2","CUCUMBER","142","POUND","0.0166667","",
"9680","ryanv","1","2019-07-01","ALF 1","SUMMER SQUASH","59","POUND","0.0166667","",
"9681","ryanv","1","2019-07-01","ALF 1","ZUCCHINI","104","POUND","0.0166667","",
"9682","ryanv","1","2019-07-01","O","TURNIP","127.82","BUNCH","0.0166667","",
"10991","ryanv","1","2019-07-01","T","BROCCOLI","26","POUND","0.02","",
"9683","horowitk","1","2019-07-02","O","LETTUCE, ROMAINE","56.25","POUND","0.0166667","",
"9684","horowitk","1","2019-07-02","ALF 1","CUCUMBER","370","POUND","0.02","",
"9685","horowitk","1","2019-07-02","ALF 1","ZUCCHINI","57.5","POUND","0.0166667","",
"9686","horowitk","1","2019-07-02","ALF 1","SUMMER SQUASH","20.5","POUND","0.0166667","",
"9687","horowitk","1","2019-07-02","P","FENNEL","2.33333","BUNCH","0.0166667","",
"9688","horowitk","1","2019-07-02","O","LETTUCE, ROMAINE","8.75","POUND","0.0166667","",
"9689","horowitk","1","2019-07-02","P","SCALLION","8.33333","BUNCH","0.0166667","",
"9690","horowitk","1","2019-07-03","ALF 1","CUCUMBER","250","POUND","0.02","",
"9691","horowitk","1","2019-07-03","ALF 1","ZUCCHINI","45.5","POUND","0.0166667","",
"9692","horowitk","1","2019-07-03","ALF 1","SUMMER SQUASH","32.5","POUND","0.0166667","",
"9693","halpinj","1","2019-07-04","ALF 2","CUCUMBER","90","POUND","0.02","",
"9694","halpinj","1","2019-07-04","ALF 3","CUCUMBER","85","POUND","0.0166667","",
"9695","halpinj","1","2019-07-04","ALF 1","SUMMER SQUASH","90","POUND","0.02","",
"9697","halpinj","1","2019-07-04","ALF 3","ZUCCHINI","35","POUND","0.0166667","",
"9698","halpinj","1","2019-07-04","ALF 1","ZUCCHINI","35","POUND","0.02","",
"9699","halpinj","1","2019-07-04","S","BROCCOLI","68.5","POUND","0.0166667","",
"9700","tongt","1","2019-07-05","ALF 1","CUCUMBER","185.5","POUND","0.02","",
"9701","tongt","1","2019-07-05","ALF 1","SUMMER SQUASH","53","POUND","0.0166667","",
"9702","tongt","1","2019-07-05","ALF 1","ZUCCHINI","60","POUND","0.0166667","",
"9703","ryanv","1","2019-07-06","ALF 1","CUCUMBER","127","POUND","0.02","",
"9704","ryanv","1","2019-07-06","ALF 1","SUMMER SQUASH","43","POUND","0.0166667","",
"9705","ryanv","1","2019-07-06","ALF 1","ZUCCHINI","63","POUND","0.0166667","",
"9706","ryanv","1","2019-07-08","CHUAU-4","CHARD","25","BUNCH","0.0166667","",
"9707","horowitk","1","2019-07-08","O","LETTUCE, MES MIX","19","POUND","0.0166667","",
"9708","ryanv","1","2019-07-08","O","KALE","40","BUNCH","0.0166667","",
"9709","horowitk","1","2019-07-08","O","DANDILION","13","BUNCH","0.0166667","",
"9710","horowitk","1","2019-07-08","P","FENNEL","11.6667","BUNCH","0.0166667","",
"9711","tongt","1","2019-07-08","P","SCALLION","12","BUNCH","0.0166667","",
"9712","tongt","1","2019-07-08","P","SCALLION","33.3333","BUNCH","0.0166667","",
"9713","tongt","1","2019-07-08","N","LETTUCE, RED","30","HEAD","0.0166667","",
"9714","tongt","1","2019-07-08","N","LETTUCE, GREEN","30","HEAD","0.0166667","",
"9715","tongt","1","2019-07-08","O","LETTUCE, ROMAINE","1.25","POUND","0.0166667","",
"9716","tongt","1","2019-07-08","T","CARROT","15","BUNCH","0.0166667","",
"9717","tongt","1","2019-07-08","T","CARROT","50","BUNCH","0.0166667","",
"9718","ryanv","1","2019-07-08","S","BROCCOLI","43","POUND","0.0166667","",
"9719","horowitk","1","2019-07-08","T","BEET","42","BUNCH","0.0166667","",
"9720","horowitk","1","2019-07-08","T","PEA, SNAP","37","POUND","0.0166667","",
"9721","horowitk","1","2019-07-08","ALF 1","SUMMER SQUASH","65","POUND","0.0166667","",
"9722","horowitk","1","2019-07-08","ALF 1","ZUCCHINI","75","POUND","0.0166667","",
"9723","ryanv","1","2019-07-08","ALF 1","CUCUMBER","325","POUND","0.02","",
"9724","wolfje","1","2019-07-08","P","ENDIVE","1.06952","POUND","0.0166667","",
"9725","wolfje","1","2019-07-08","O","ENDIVE","1.06952","POUND","0.0166667","",
"9726","ryanv","1","2019-07-09","S","CABBAGE","133","EACH","0.0166667","64 purple 69 green",
"9727","ryanv","1","2019-07-09","ALF 1","SUMMER SQUASH","23","POUND","0.0166667","",
"9728","ryanv","1","2019-07-09","ALF 1","ZUCCHINI","38","POUND","0.0166667","",
"9729","ryanv","1","2019-07-09","ALF 1","CUCUMBER","315","POUND","0.02","",
"9730","horowitk","1","2019-07-09","ALF 3","SUMMER SQUASH","11.5","POUND","0.02","",
"9731","horowitk","1","2019-07-09","ALF 3","ZUCCHINI","55","POUND","0.0166667","From Alf 3",
"9732","horowitk","1","2019-07-09","N","LETTUCE, ROMAINE","37.5","POUND","0.0166667","For DS",
"9733","horowitk","1","2019-07-09","N","LETTUCE, GREEN","10","HEAD","0.0166667","",
"9734","horowitk","1","2019-07-09","N","LETTUCE, RED","20","HEAD","0.0166667","",
"9735","horowitk","1","2019-07-09","P","FENNEL","5","BUNCH","0.0166667","",
"9736","horowitk","1","2019-07-09","N","CHARD","2.5","BUNCH","0.02","",
"9737","horowitk","1","2019-07-09","T","CARROT","5.71429","BUNCH","0.0166667","",
"9738","horowitk","1","2019-07-10","T","CARROT","742.857","BUNCH","0.0166667","",
"9754","ryanv","1","2019-07-10","ALF 3","CUCUMBER","150","POUND","0.02","",
"9755","ryanv","1","2019-07-10","ALF 1","SUMMER SQUASH","80","POUND","0.0166667","",
"9756","ryanv","1","2019-07-10","ALF 1","ZUCCHINI","80","POUND","0.0166667","",
"10995","ryanv","1","2019-07-10","ALF 1","CUCUMBER","150","POUND","0.0166667","",
"9739","ryanv","1","2019-07-11","N","LETTUCE, GREEN","33","HEAD","0.0166667","",
"9740","ryanv","1","2019-07-11","N","LETTUCE, RED","26","HEAD","0.0166667","",
"9741","ryanv","1","2019-07-11","T","BEET","27","BUNCH","0.0166667","",
"9742","ryanv","1","2019-07-11","N","CHARD","34","BUNCH","0.02","",
"9743","ryanv","1","2019-07-11","O","KALE","45","BUNCH","0.0166667","",
"9744","ryanv","1","2019-07-11","K","ENDIVE","4","POUND","0.0166667","",
"9745","ryanv","1","2019-07-11","P","SCALLION","24","BUNCH","0.0166667","",
"9746","ryanv","1","2019-07-11","N","LETTUCE, MES MIX","9","POUND","0.0166667","",
"9747","ryanv","1","2019-07-11","S","BROCCOLI","4.5","POUND","0.0166667","",
"9748","tongt","1","2019-07-11","N","HERB - CILANTRO","22","BUNCH","0.0166667","",
"9749","tongt","1","2019-07-11","N","HERB - DILL","18","BUNCH","0.0166667","",
"9750","ryanv","1","2019-07-11","T","PEA, SNAP","17","POUND","0.0166667","",
"9751","ryanv","1","2019-07-11","ALF 3","CUCUMBER","86.5","POUND","0.02","",
"9752","ryanv","1","2019-07-11","ALF 1","SUMMER SQUASH","24.5","POUND","0.0166667","",
"9753","ryanv","1","2019-07-11","ALF 1","ZUCCHINI","45","POUND","0.0166667","",
"10994","ryanv","1","2019-07-11","ALF 1","CUCUMBER","86","POUND","0.0166667","",
"9757","horowitk","1","2019-07-12","ALF 1","ZUCCHINI","33","POUND","0.0166667","",
"9758","horowitk","1","2019-07-12","ALF 1","SUMMER SQUASH","25","POUND","0.0166667","",
"9759","horowitk","1","2019-07-12","ALF 3","CUCUMBER","98","POUND","0.02","",
"9786","tongt","1","2019-07-12","T","BEET","469.6","BUNCH","0.0166667","",
"10996","ryanv","1","2019-07-12","ALF 1","CUCUMBER","98","POUND","0.02","",
"9760","binhammm","1","2019-07-15","O","CHARD","25","BUNCH","0.0166667","",
"9761","binhammm","1","2019-07-15","O","KALE","40","BUNCH","0.0166667","",
"9762","horowitk","1","2019-07-15","N","ENDIVE","7","POUND","0.0166667","",
"9763","horowitk","1","2019-07-15","L","LETTUCE, MES MIX","25","POUND","0.0166667","",
"9764","horowitk","1","2019-07-15","N","LETTUCE, GREEN","25","HEAD","0.0166667","",
"9765","horowitk","1","2019-07-15","N","LETTUCE, RED","20","HEAD","0.0166667","",
"9766","horowitk","1","2019-07-15","N","LETTUCE, ROMAINE","31.25","POUND","0.0166667","",
"9767","binhammm","1","2019-07-15","O","DANDILION","10","BUNCH","0.0166667","",
"9768","horowitk","1","2019-07-15","N","BEET","10","BUNCH","0.0166667","",
"9769","binhammm","1","2019-07-15","P","FENNEL","40","BUNCH","0.0166667","",
"9770","tongt","1","2019-07-15","N","HERB - DILL","10","BUNCH","0.0166667","",
"9771","tongt","1","2019-07-15","N","HERB - CILANTRO","10","BUNCH","0.0166667","",
"9772","ryanv","1","2019-07-15","P","SCALLION","10","BUNCH","0.0166667","",
"9773","ryanv","1","2019-07-15","P","SCALLION","47","BUNCH","0.0166667","",
"9774","horowitk","1","2019-07-15","S","CARROT","15","BUNCH","0.0166667","",
"9775","halpinj","1","2019-07-15","S","PEA, SNAP","18","POUND","0.0166667","",
"9776","halpinj","1","2019-07-15","N","BEAN","22","POUND","0.0166667","",
"9777","halpinj","1","2019-07-15","O","BEAN","3","POUND","0.0166667","",
"9778","tongt","1","2019-07-15","ALF 1","ZUCCHINI","84","POUND","0.0166667","",
"9779","tongt","1","2019-07-15","ALF 1","SUMMER SQUASH","52","POUND","0.0166667","",
"9780","tongt","1","2019-07-15","ALF 3","CUCUMBER","480","POUND","0.0166667","",
"9781","ryanv","1","2019-07-15","ALF 1","TOMATO, CHERRY","32","PINT","0.0166667","",
"9782","horowitk","1","2019-07-15","ALF 1","PEPPERS, BELL","248.462","EACH","0.0166667","",
"9783","horowitk","1","2019-07-15","ALF 1","EGGPLANT","31","EACH","0.02","pounds not each",
"9784","horowitk","1","2019-07-15","ALF 1","TOMATO, SLICING","74.5","POUND","0.0166667","",
"9785","horowitk","1","2019-07-15","N","LETTUCE, ROMAINE","56.25","POUND","0.0166667","For dining hall",
"9787","binhammm","1","2019-07-16","ALF 1","ZUCCHINI","23.5","POUND","0.0166667","",
"9788","binhammm","1","2019-07-16","ALF 1","SUMMER SQUASH","21.5","POUND","0.0166667","",
"9789","binhammm","1","2019-07-16","ALF 3","CUCUMBER","270","POUND","0.0166667","",
"10138","wolfje","1","2019-07-16","ALF 2","GARLIC","477","HEAD","0.0166667","",
"10139","wolfje","1","2019-07-16","ALF 4","GARLIC","1430","HEAD","0.0166667","",
"10140","wolfje","1","2019-07-16","P","ONION STORAGE","200","POUND","0.0166667","BAGGED ONIONS FROM JASMINE ON 8.15.19",
"9790","horowitk","1","2019-07-17","ALF 1","SUMMER SQUASH","35","POUND","0.02","",
"9791","horowitk","1","2019-07-17","ALF 1","ZUCCHINI","40","POUND","0.0166667","",
"9792","horowitk","1","2019-07-17","ALF 3","ZUCCHINI","14","POUND","0.0166667","",
"9793","horowitk","1","2019-07-17","ALF 3","SUMMER SQUASH","11","POUND","0.02","",
"9794","horowitk","1","2019-07-17","ALF 3","CUCUMBER","350","POUND","0.0166667","",
"9795","horowitk","1","2019-07-18","S","BEET","18","BUNCH","0.0166667","",
"9796","tongt","1","2019-07-18","O","KALE","28","BUNCH","0.0166667","",
"9797","horowitk","1","2019-07-18","P","FENNEL","5.33333","BUNCH","0.0166667","",
"9798","halpinj","1","2019-07-18","N","LETTUCE, GREEN","23","HEAD","0.0166667","",
"9799","halpinj","1","2019-07-18","N","LETTUCE, ROMAINE","23.75","POUND","0.0166667","",
"9800","halpinj","1","2019-07-18","GHANA-4","HERB - BASIL","14","BUNCH","0.0166667","",
"9801","halpinj","1","2019-07-18","N","LETTUCE, ROMAINE","130","POUND","0.0166667","",
"9802","horowitk","1","2019-07-18","N","HERB - CILANTRO","13","BUNCH","0.0166667","",
"9803","horowitk","1","2019-07-18","N","HERB - DILL","4","BUNCH","0.0166667","",
"9804","ryanv","1","2019-07-18","N","BEAN","9.75","POUND","0.02","",
"9805","ryanv","1","2019-07-18","O","BEAN","6.75","POUND","0.02","",
"9806","ryanv","1","2019-07-18","S","PEA, SNAP","6","POUND","0.0166667","",
"9807","ryanv","1","2019-07-18","ALF 3","CUCUMBER","360","POUND","0.0166667","",
"9808","ryanv","1","2019-07-18","ALF 1","ZUCCHINI","40","POUND","0.0166667","",
"9809","ryanv","1","2019-07-18","ALF 1","SUMMER SQUASH","40","POUND","0.0166667","",
"9810","ryanv","1","2019-07-18","O","ENDIVE","1.06952","POUND","0.02","",
"9811","ryanv","1","2019-07-18","JASMINE-3","LETTUCE, MES MIX","2","POUND","0.0166667","",
"9812","ryanv","1","2019-07-18","O","RADDICHIO","2","POUND","0.0166667","",
"9813","horowitk","1","2019-07-18","ALF 1","TOMATO, SLICING","140","POUND","0.0166667","",
"9814","horowitk","1","2019-07-18","ALF 1","EGGPLANT","22","EACH","0.0166667","",
"9815","horowitk","1","2019-07-18","ALF 1","PEPPERS, BELL","30","EACH","0.0166667","",
"9816","horowitk","1","2019-07-18","ALF 1","TOMATO, CHERRY","14","PINT","0.0166667","",
"9825","wolfje","1","2019-07-19","ALF 1","CUCUMBER","51","POUND","1","",
"9826","wolfje","1","2019-07-19","ALF 1","CUCUMBER","30","POUND","0.5","",
"9827","wolfje","1","2019-07-19","ALF 1","SUMMER SQUASH","42","POUND","0.333333","",
"9828","wolfje","1","2019-07-19","ALF 2","SUMMER SQUASH","12","POUND","1.83333","",
"9829","wolfje","1","2019-07-19","ALF 1","ZUCCHINI","40","POUND","0.333333","",
"9830","wolfje","1","2019-07-19","ALF 3","ZUCCHINI","15","POUND","0.25","",
"9817","tongt","1","2019-07-22","L","LETTUCE, MES MIX","10","POUND","0.0166667","",
"9818","tongt","1","2019-07-22","N","ENDIVE","3","POUND","0.0166667","",
"9819","horowitk","1","2019-07-22","N","CHARD","25","BUNCH","0.02","",
"9820","ryanv","1","2019-07-22","O","KALE","42","BUNCH","0.0166667","",
"9821","binhammm","1","2019-07-22","O","DANDILION","10","BUNCH","0.0166667","",
"9822","horowitk","1","2019-07-22","O","SCALLION","10","BUNCH","0.0166667","",
"9823","horowitk","1","2019-07-22","O","SCALLION","36.6667","BUNCH","0.0166667","",
"9824","horowitk","1","2019-07-22","T","PEA, SNAP","4.5","POUND","0.0166667","",
"9831","halpinj","1","2019-07-22","GHANA-4","HERB - BASIL","20","BUNCH","0.0166667","",
"9832","horowitk","1","2019-07-22","S","CARROT","15","BUNCH","0.0166667","",
"9833","ryanv","1","2019-07-22","S","BEET","15","BUNCH","0.0166667","",
"9834","binhammm","1","2019-07-22","P","FENNEL","11","BUNCH","0.0166667","",
"9835","binhammm","1","2019-07-22","N","HERB - CILANTRO","10","BUNCH","0.0166667","",
"9836","tongt","1","2019-07-22","S","BEET","10","BUNCH","0.0166667","",
"9837","binhammm","1","2019-07-22","N","HERB - DILL","10","BUNCH","0.0166667","",
"9838","ryanv","1","2019-07-22","N","BEAN","11.5","POUND","0.0166667","",
"9839","ryanv","1","2019-07-22","O","BEAN","8","POUND","0.0166667","",
"9840","halpinj","1","2019-07-22","ALF 4","GARLIC","80","HEAD","0.0166667","From barn",
"9841","binhammm","1","2019-07-22","ALF 1","ZUCCHINI","52","POUND","0.0166667","",
"9842","binhammm","1","2019-07-22","ALF 1","SUMMER SQUASH","34","POUND","0.0166667","",
"9843","binhammm","1","2019-07-22","ALF 1","CUCUMBER","440","POUND","0.0166667","",
"9844","tongt","1","2019-07-22","ALF 3","CUCUMBER","480","POUND","0.0166667","",
"9845","tongt","1","2019-07-22","ALF 1","TOMATO, CHERRY","41","PINT","0.0166667","",
"9846","tongt","1","2019-07-22","ALF 1","EGGPLANT","51","EACH","0.0166667","",
"9847","tongt","1","2019-07-22","ALF 1","TOMATO, SLICING","90","POUND","0.0166667","",
"9848","horowitk","1","2019-07-23","ALF 3","CUCUMBER","110","POUND","0.0166667","",
"9849","horowitk","1","2019-07-23","ALF 1","ZUCCHINI","5","POUND","0.0166667","",
"9850","horowitk","1","2019-07-23","ALF 3","ZUCCHINI","22.5","POUND","0.0166667","",
"9851","horowitk","1","2019-07-23","ALF 1","SUMMER SQUASH","8","POUND","0.0166667","",
"9852","horowitk","1","2019-07-23","ALF 3","SUMMER SQUASH","13","POUND","0.0166667","",
"9853","horowitk","1","2019-07-23","P","ONION, FRESH","58","EACH","0.02","",
"9854","horowitk","1","2019-07-23","P","ONION, FRESH","100","EACH","0.02","",
"9855","horowitk","1","2019-07-23","ALF 1","TOMATO, CHERRY","17","PINT","0.0166667","",
"9856","nelsonw","1","2019-07-24","V","MELON: CANTELOPE","30","EACH","0.0166667","77# of Canteloupe ",
"9857","tongt","1","2019-07-24","ALF 2","ZUCCHINI","67","POUND","0.0166667","58 lbs were discarded - TOO BIG ",
"9858","tongt","1","2019-07-24","ALF 2","SUMMER SQUASH","63.5","POUND","0.0166667","35 lbs discarded - TOO BIG",
"9859","tongt","1","2019-07-24","ALF 3","ZUCCHINI","22.5","POUND","0.0166667","",
"9860","tongt","1","2019-07-24","ALF 3","SUMMER SQUASH","12.5","POUND","0.0166667","",
"9861","tongt","1","2019-07-24","ALF 3","CUCUMBER","75.5","POUND","0.0166667","",
"9862","tongt","1","2019-07-24","ALF 1","ZUCCHINI","8","POUND","0.0166667","",
"9863","tongt","1","2019-07-24","ALF 1","SUMMER SQUASH","2","POUND","0.0166667","",
"9864","ryanv","1","2019-07-25","P","SCALLION","17","BUNCH","0.0166667","",
"9865","ryanv","1","2019-07-25","P","ONION, FRESH","68","EACH","0.0166667","",
"9866","horowitk","1","2019-07-25","O","BEAN","10","POUND","0.0166667","",
"9867","horowitk","1","2019-07-25","K","LETTUCE, ROMAINE","105","POUND","0.0166667","",
"9868","horowitk","1","2019-07-25","L","RADISH","7","BUNCH","0.0166667","",
"9869","binhammm","1","2019-07-25","GHANA-4","HERB - BASIL","18","BUNCH","0.0166667","",
"9870","horowitk","1","2019-07-25","ALF 1","EGGPLANT","30","EACH","0.0166667","",
"9871","horowitk","1","2019-07-25","ALF 1","TOMATO, SLICING","496","POUND","0.0166667","",
"9872","horowitk","1","2019-07-25","P","ONION, FRESH","150","EACH","0.02","50 pounds white onions and 25 pounds red onions",
"9873","tongt","1","2019-07-25","ALF 3","CUCUMBER","105.5","POUND","0.0166667","",
"9874","tongt","1","2019-07-25","ALF 1","ZUCCHINI","1","POUND","0.0166667","",
"9875","tongt","1","2019-07-25","ALF 1","SUMMER SQUASH","2","POUND","0.0166667","",
"9876","tongt","1","2019-07-25","ALF 2","ZUCCHINI","6.5","POUND","0.0166667","",
"9877","tongt","1","2019-07-25","ALF 3","ZUCCHINI","15.5","POUND","0.0166667","",
"9878","tongt","1","2019-07-25","ALF 3","SUMMER SQUASH","19","POUND","0.0166667","",
"9879","tongt","1","2019-07-25","N","BEAN","7","POUND","0.0166667","",
"9880","ryanv","1","2019-07-26","S","BEET","221.6","BUNCH","0.0166667","",
"9881","ryanv","1","2019-07-26","ALF 2","CUCUMBER","7.5","POUND","0.0166667","",
"9882","ryanv","1","2019-07-26","ALF 3","CUCUMBER","55","POUND","0.0166667","",
"9883","ryanv","1","2019-07-26","ALF 1","SUMMER SQUASH","18.5","POUND","0.0166667","",
"9884","ryanv","1","2019-07-26","ALF 2","SUMMER SQUASH","2.5","POUND","0.0166667","",
"9885","ryanv","1","2019-07-26","ALF 3","SUMMER SQUASH","3","POUND","0.0166667","",
"9886","ryanv","1","2019-07-26","ALF 1","ZUCCHINI","12","POUND","0.0166667","",
"9887","ryanv","1","2019-07-26","ALF 2","ZUCCHINI","11","POUND","0.0166667","",
"9888","ryanv","1","2019-07-26","ALF 3","ZUCCHINI","4","POUND","0.0166667","",
"9889","ryanv","1","2019-07-26","S","CARROT","285.714","BUNCH","0.0166667","",
"9890","horowitk","1","2019-07-29","K","LETTUCE, MES MIX","22","POUND","0.0166667","",
"9891","horowitk","1","2019-07-29","N","BEET","8","BUNCH","0.0166667","",
"9892","horowitk","1","2019-07-29","N","RADDICHIO","6","POUND","0.0166667","",
"9893","ryanv","1","2019-07-29","P","ONION, FRESH","55","EACH","0.0166667","",
"9894","ryanv","1","2019-07-29","K","LETTUCE, GREEN","25","HEAD","0.0166667","",
"9895","binhammm","1","2019-07-29","GHANA-4","HERB - BASIL","12","BUNCH","0.0166667","",
"9896","ryanv","1","2019-07-29","K","LETTUCE, RED","25","HEAD","0.0166667","",
"9897","tongt","1","2019-07-29","O","SCALLION","200","BUNCH","0.02","",
"9898","tongt","1","2019-07-29","O","SCALLION","10","BUNCH","0.02","",
"9899","horowitk","1","2019-07-29","K","HERB - CILANTRO","10","BUNCH","0.0166667","",
"9900","ryanv","1","2019-07-29","N","BEAN","6","POUND","0.0166667","",
"9901","horowitk","1","2019-07-29","ALF 4","GARLIC","56","HEAD","0.0166667","Leftovers from market so didnâ€™t need as much as list says",
"9902","horowitk","1","2019-07-29","ALF 1","EGGPLANT","52","EACH","0.0166667","",
"9903","binhammm","1","2019-07-29","ALF 3","OKRA","7","POUND","0.0166667","",
"9904","tongt","1","2019-07-29","L","BEAN","13.5","POUND","0.0166667","",
"9905","horowitk","1","2019-07-29","ALF 1","PEPPERS, HOT","78","EACH","0.0166667","",
"9906","hutchinl","1","2019-07-29","V","MELON - WATERMELON","225","EACH","0.0166667","",
"9907","hutchinl","1","2019-07-29","V","MELON: CANTELOPE","110","EACH","0.02","",
"9908","hutchinl","1","2019-07-29","ALF 1","SUMMER SQUASH","125","POUND","0.0166667","",
"9909","hutchinl","1","2019-07-29","ALF 3","SUMMER SQUASH","18","POUND","0.0166667","",
"9910","hutchinl","1","2019-07-29","ALF 1","ZUCCHINI","140","POUND","0.0166667","",
"9911","hutchinl","1","2019-07-29","ALF 3","ZUCCHINI","28","POUND","0.0166667","",
"9912","ryanv","1","2019-07-30","ALF 3","CUCUMBER","520","POUND","0.0166667","",
"9913","ryanv","1","2019-07-30","ALF 2","CUCUMBER","180","POUND","0.0166667","",
"9914","ryanv","1","2019-07-30","ALF 1","SUMMER SQUASH","15","POUND","0.0166667","",
"9915","ryanv","1","2019-07-30","ALF 2","SUMMER SQUASH","33","POUND","0.02","",
"9916","ryanv","1","2019-07-30","ALF 3","SUMMER SQUASH","1","POUND","0.02","",
"9917","ryanv","1","2019-07-30","ALF 1","ZUCCHINI","10","POUND","0.02","",
"9918","ryanv","1","2019-07-30","ALF 2","ZUCCHINI","49","POUND","0.0166667","",
"9919","ryanv","1","2019-07-30","ALF 3","ZUCCHINI","1","POUND","0.0166667","",
"9920","binhammm","1","2019-07-31","ALF 3","CUCUMBER","300","POUND","0.0166667","",
"9921","binhammm","1","2019-07-31","ALF 2","CUCUMBER","86","POUND","0.0166667","",
"9922","binhammm","1","2019-07-31","ALF 3","ZUCCHINI","5","POUND","0.0166667","",
"9923","binhammm","1","2019-07-31","ALF 1","ZUCCHINI","4","POUND","0.0166667","",
"9924","binhammm","1","2019-07-31","ALF 2","ZUCCHINI","14","POUND","0.0166667","",
"9925","binhammm","1","2019-07-31","ALF 2","SUMMER SQUASH","9","POUND","0.0166667","",
"9926","binhammm","1","2019-07-31","ALF 3","SUMMER SQUASH","10","POUND","0.0166667","",
"9927","binhammm","1","2019-07-31","ALF 1","SUMMER SQUASH","21","POUND","0.0166667","",
"9928","horowitk","1","2019-08-01","K","LETTUCE, ROMAINE","21.25","POUND","0.0166667","",
"9929","horowitk","1","2019-08-01","K","LETTUCE, RED","19","HEAD","0.0166667","",
"9930","horowitk","1","2019-08-01","K","LETTUCE, GREEN","19","HEAD","0.0166667","",
"9931","binhammm","1","2019-08-01","GHANA-4","HERB - BASIL","19","BUNCH","0.0166667","",
"9932","horowitk","1","2019-08-01","L","BEAN","9.5","POUND","0.0166667","",
"9933","horowitk","1","2019-08-01","N","BEAN","3.5","POUND","0.0166667","",
"9934","horowitk","1","2019-08-01","ALF 2","ZUCCHINI","34.5","POUND","0.0166667","",
"9935","horowitk","1","2019-08-01","ALF 2","CUCUMBER","100","POUND","0.0166667","",
"9936","horowitk","1","2019-08-01","ALF 2","SUMMER SQUASH","12.5","POUND","0.0166667","",
